timestamp,site,status,wager,odds,toWin,totalPayout
2026-04-02T03:05:34.652Z,draftkings,placed,89.00,-245,36.32,125.32
2026-04-02T03:05:34.793Z,fanduel,placed,32.00,+290,92.80,124.80
2026-04-02T03:05:54.073Z,draftkings,placed,42.00,+120,50.40,92.40
2026-04-02T03:05:53.783Z,fanduel,placed,43.00,+116,49.88,92.88
2026-04-02T03:09:20.310Z,draftkings,placed,71.00,+210,149.10,220.10
2026-04-02T03:37:17.708Z,draftkings,placed,120.00,-130,92.30,212.30
2026-04-02T03:37:18.232Z,fanduel,placed,88.00,+142,124.96,212.96
2026-04-02T03:37:59.673Z,fanduel,placed,78.00,+116,99.84,177.84
2026-04-02T03:38:04.095Z,draftkings,placed,74.00,+140,103.60,177.60
2026-04-02T03:39:16.494Z,fanduel,placed,94.00,+106,99.64,193.64
2026-04-02T03:39:20.767Z,draftkings,placed,97.00,+100,97.00,194.00
2026-04-02T03:41:32.864Z,fanduel,placed,37.00,-108,34.26,71.26
2026-04-02T03:41:46.145Z,draftkings,placed,33.00,+120,39.60,72.60
2026-04-02T03:43:42.227Z,draftkings,placed,26.00,+110,28.60,54.60
2026-04-02T03:43:41.164Z,fanduel,placed,20.00,+172,34.40,54.40
2026-04-02T03:45:18.071Z,draftkings,placed,26.00,+110,28.60,54.60
2026-04-02T03:45:20.488Z,fanduel,placed,11.00,+225,24.75,35.75
2026-04-02T03:45:24.581Z,draftkings,placed,23.00,-188,12.23,35.23
2026-04-02T03:45:34.900Z,draftkings,placed,26.00,+110,28.60,54.60
2026-04-02T03:45:37.134Z,fanduel,placed,100.00,+116,116.00,216.00
2026-04-02T03:45:41.554Z,draftkings,placed,112.00,+100,112.00,224.00
2026-04-02T03:48:46.529Z,fanduel,placed,55.00,-110,50.00,105.00
2026-04-02T03:48:49.811Z,draftkings,placed,42.00,+145,60.90,102.90
2026-04-02T03:49:30.945Z,draftkings,placed,190.00,-170,111.76,301.76
2026-04-02T03:49:31.878Z,fanduel,placed,109.00,+142,154.78,263.78
2026-04-02T03:57:11.910Z,fanduel,placed,22.00,+158,34.76,56.76
2026-04-02T03:57:22.055Z,draftkings,placed,33.00,-140,23.57,56.57
2026-04-02T04:00:23.033Z,fanduel,placed,98.00,+100,98.00,196.00
2026-04-02T04:00:26.092Z,draftkings,placed,96.00,+105,100.80,196.80
